Problem,Damage,Regeneration,Tournament_size,alpha,BestScore,WorstScore,MeanScore,StdDev
sfp,0.0,0.2,3,0.3,-47913,-134425,-82580.48,21029.700323192086
sfp,0.0,0.2,3,0.4,-41366,-117212,-71904.8,15922.47911165923
sfp,0.0,0.2,3,0.5,-37568,-126080,-76690.24,20458.388534061334
sfp,0.0,0.2,3,0.6,-50730,-119762,-80490.74,15688.262506792804
sfp,0.0,0.2,3,0.7,-56625,-141303,-95084,20771.43371978714
sfp,0.0,0.2,3,0.8,-65372,-140795,-102047.86,18067.07981103663
sfp,0.0,0.2,3,0.9,-73584,-144106,-112367.48,17703.156565345707
sfp,0.0,0.2,3,1.0,-76849,-128104,-97387.7,13604.861482918073
sfp,0.0,0.2,4,0.0,-71105,-116276,-93515.12,13023.16897645837
sfp,0.0,0.2,4,0.1,-57576,-166868,-107514.88,21516.252451975528
sfp,0.0,0.2,4,0.2,-65617,-166047,-110593.48,23656.10042323725
sfp,0.0,0.2,4,0.3,-49355,-148353,-96254.12,24635.816024012267
sfp,0.0,0.2,4,0.4,-57846,-128313,-84912.18,19705.966255654137
sfp,0.0,0.2,4,0.5,-29229,-130110,-81157.28,21992.149681972558
sfp,0.0,0.2,4,0.6,-47014,-146699,-85726.22,21213.136866718283
sfp,0.0,0.2,4,0.7,-58945,-143671,-99772.44,19662.536988467615
sfp,0.0,0.2,4,0.8,-78760,-152226,-116638.4,16308.403730742564
sfp,0.0,0.2,4,0.9,-92552,-192982,-126892.06,21607.200196769256
sfp,0.0,0.2,4,1.0,-71190,-175792,-107015.52,20575.68816538547
sfp,0.0,0.2,5,0.0,-70766,-150781,-104603.44,16028.386478637562
sfp,0.0,0.2,5,0.1,-74977,-158966,-111778.44,22633.81419889728
sfp,0.0,0.2,5,0.2,-74189,-164789,-111251.16,20758.210416318725
sfp,0.0,0.2,5,0.3,-44866,-138836,-99386.66,23114.39053888468
sfp,0.0,0.2,5,0.4,-40931,-173171,-94796.22,26217.33525219759
sfp,0.0,0.2,5,0.5,-44207,-126270,-87794.38,21111.132156620253
sfp,0.0,0.2,5,0.6,-47102,-146375,-88781.3,22108.604122718876
sfp,0.0,0.2,5,0.7,-74316,-142644,-108339.68,15224.761633387545
sfp,0.0,0.2,5,0.8,-91670,-200703,-127279.76,21448.826012837617
sfp,0.0,0.2,5,0.9,-85577,-188214,-134357.16,20578.967448324118
sfp,0.0,0.2,5,1.0,-75127,-170417,-117401.64,20067.637600060127
sfp,0.0,0.2,6,0.0,-79791,-159563,-109824.88,17725.235695897023
sfp,0.0,0.2,6,0.1,-78719,-168139,-124600.52,20996.94961931181
sfp,0.0,0.2,6,0.2,-56042,-177471,-121345.42,27537.595697881832
sfp,0.0,0.2,6,0.3,-46308,-168183,-110564.92,29354.409915780518
sfp,0.0,0.2,6,0.4,-45068,-152903,-95339.58,26302.28217931684
sfp,0.0,0.2,6,0.5,-41622,-170740,-99071.64,28293.927001635486
sfp,0.0,0.2,6,0.6,-42070,-203894,-106511.24,30669.101536955426
sfp,0.0,0.2,6,0.7,-72321,-188134,-110519.94,26395.45178772205
sfp,0.0,0.2,6,0.8,-79786,-190209,-131731.62,19843.92272042717
sfp,0.0,0.2,6,0.9,-105066,-188103,-139431.46,19052.90333889364
sfp,0.0,0.2,6,1.0,-86112,-191895,-127308.12,20797.743374094553
sfp,0.0,0.2,7,0.0,-71802,-192948,-117707.78,21597.253219427734
sfp,0.0,0.2,7,0.1,-80401,-188787,-129244.22,23885.409711224576
sfp,0.0,0.2,7,0.2,-92146,-186610,-126497.36,23081.938948512474
sfp,0.0,0.2,7,0.3,-66225,-155443,-114717.52,23893.36989861072
sfp,0.0,0.2,7,0.4,-52514,-184425,-109868.84,27740.519804702686
sfp,0.0,0.2,7,0.5,-42993,-156767,-98762.04,23318.93062707216
sfp,0.0,0.2,7,0.6,-57399,-185285,-104317.8,31131.094174966165
sfp,0.0,0.2,7,0.7,-56382,-158790,-113108.04,23972.481524601222
sfp,0.0,0.2,7,0.8,-104879,-175269,-134108.18,18653.0017004322
sfp,0.0,0.2,7,0.9,-106761,-228534,-148495.7,27017.743208710766
sfp,0.0,0.2,7,1.0,-98586,-185742,-137134.6,21777.296428967074
sfp,0.0,0.2,8,0.0,-69151,-159338,-121645.1,18410.98993696927
sfp,0.0,0.2,8,0.1,-86195,-174048,-129926.72,20856.63648802149
sfp,0.0,0.2,8,0.2,-77109,-191990,-138100.38,29338.111971228253
sfp,0.0,0.2,8,0.3,-50383,-200161,-116204.1,36746.21033424496
sfp,0.0,0.2,8,0.4,-67117,-155988,-109175.24,20793.20171924331
sfp,0.0,0.2,8,0.5,-57134,-180505,-106195.06,29119.836789889396
sfp,0.0,0.2,8,0.6,-57407,-185945,-109234.54,29053.456521476168
sfp,0.0,0.2,8,0.7,-90662,-226936,-130909.06,26788.23872782949
sfp,0.0,0.2,8,0.8,-83685,-185294,-136577.66,21238.82405716052
sfp,0.0,0.2,8,0.9,-101270,-187960,-139636.64,20268.1087231812
sfp,0.0,0.2,8,1.0,-105495,-178776,-136555.06,17982.042239934137
sfp,0.0,0.2,9,0.0,-81750,-163398,-126061.52,18059.110635592537
sfp,0.0,0.2,9,0.1,-95573,-216317,-135837.46,24201.901148303306
sfp,0.0,0.2,9,0.2,-77184,-203372,-130650.8,24711.967020875054
sfp,0.0,0.2,9,0.3,-66561,-220792,-120034.06,30139.56146195189
sfp,0.0,0.2,9,0.4,-56760,-184509,-109019.52,29275.117177645898
sfp,0.0,0.2,9,0.5,-52337,-158639,-103459.62,26141.98637417109
sfp,0.0,0.2,9,0.6,-60535,-178356,-115985.38,28415.876609841096
sfp,0.0,0.2,9,0.7,-57067,-191703,-125389.14,30363.49756345804
sfp,0.0,0.2,9,0.8,-101474,-217119,-143762.38,21730.09320480213
sfp,0.0,0.2,9,0.9,-124007,-205766,-155925.44,19058.83500107935
sfp,0.0,0.2,9,1.0,-95917,-187725,-139891.94,21160.326513057014
sfp,0.0,0.2,10,0.0,-87199,-177534,-139470.18,19947.803253501577
sfp,0.0,0.2,10,0.1,-95081,-206273,-138579.4,21332.154133119882
sfp,0.0,0.2,10,0.2,-93698,-208124,-139474.18,26475.73343046845
sfp,0.0,0.2,10,0.3,-64201,-201325,-125564.76,27823.17661228436
sfp,0.0,0.2,10,0.4,-58067,-193364,-117265.26,30764.896555553012
sfp,0.0,0.2,10,0.5,-64763,-155219,-110544.26,21478.5972604814
sfp,0.0,0.2,10,0.6,-57339,-183769,-108067.2,25424.978811220677
sfp,0.0,0.2,10,0.7,-60945,-169023,-124327.02,26081.007500173026
sfp,0.0,0.2,10,0.8,-106042,-230346,-146729.6,26524.364689923896
sfp,0.0,0.2,10,0.9,-127265,-226905,-157519.76,22769.55092954319
sfp,0.0,0.2,10,1.0,-107809,-191319,-142248.84,18974.22879437329
sfp,0.0,0.2,11,0.0,-100423,-180627,-138994.1,18111.491577257275
sfp,0.0,0.2,11,0.1,-94798,-188576,-143415.7,24597.835061738457
sfp,0.0,0.2,11,0.2,-104106,-199761,-145991.38,22416.49092847787
sfp,0.0,0.2,11,0.3,-64357,-226638,-122492.28,28293.511286151668
sfp,0.0,0.2,11,0.4,-69678,-185692,-115377.64,27876.894688246604
sfp,0.0,0.2,11,0.5,-49858,-203050,-113116.54,36093.97355781495
sfp,0.0,0.2,11,0.6,-63245,-209773,-117655.12,32589.185505373916
sfp,0.0,0.2,11,0.7,-90797,-196414,-132603.2,26766.76011208602
sfp,0.0,0.2,11,0.8,-88686,-196034,-143782.34,23003.91236965165
sfp,0.0,0.2,11,0.9,-100854,-199997,-157731.56,21715.006985351803
sfp,0.0,0.2,11,1.0,-112689,-199607,-150675.48,21528.746555586877
sfp,0.0,0.2,12,0.0,-113257,-191669,-150711.68,20148.988177806543
sfp,0.0,0.2,12,0.1,-110884,-209473,-154924.88,24270.814154873508
sfp,0.0,0.2,12,0.2,-93754,-195293,-143158.48,23407.92348429332
sfp,0.0,0.2,12,0.3,-81107,-208389,-134185.9,26851.235769266463
sfp,0.0,0.2,12,0.4,-79249,-195718,-128225.48,30674.33914744122
sfp,0.0,0.2,12,0.5,-64184,-214238,-122146.12,31628.13215183403
sfp,0.0,0.2,12,0.6,-52554,-164153,-119246.06,26222.591662269435
sfp,0.0,0.2,12,0.7,-73027,-201437,-126264.2,27863.760403002292
sfp,0.0,0.2,12,0.8,-100111,-215951,-142749.84,23268.944643688086
sfp,0.0,0.2,12,0.9,-118169,-193664,-158177.78,16952.67670429682
sfp,0.0,0.2,12,1.0,-113947,-204102,-161376.96,18977.705825692698
sfp,0.0,0.2,13,0.0,-109136,-203946,-161535.56,22069.699045653393
sfp,0.0,0.2,13,0.1,-102990,-233300,-156904.4,23443.514805783274
sfp,0.0,0.2,13,0.2,-76685,-195336,-146319.48,23913.6178514354
sfp,0.0,0.2,13,0.3,-73376,-184724,-118135.36,26659.80763113229
sfp,0.0,0.2,13,0.4,-47837,-193301,-124086.26,30877.25762765356
sfp,0.0,0.2,13,0.5,-66239,-185828,-118045.2,27646.13405014103
sfp,0.0,0.2,13,0.6,-60961,-188689,-124869.68,31216.64266775866
sfp,0.0,0.2,13,0.7,-66125,-207534,-130667.74,29715.222893744176
sfp,0.0,0.2,13,0.8,-98508,-208887,-152270.44,23826.13186395071
sfp,0.0,0.2,13,0.9,-126244,-192370,-158017.92,15315.42640586508
sfp,0.0,0.2,13,1.0,-119494,-217664,-162840.08,22156.509790016615
sfp,0.0,0.2,14,0.0,-116403,-202107,-159427.26,19137.62286201114
sfp,0.0,0.2,14,0.1,-116100,-234428,-163518,24852.521242772313
sfp,0.0,0.2,14,0.2,-107648,-199960,-146728.66,22696.391930832513
sfp,0.0,0.2,14,0.3,-68716,-209463,-138036.26,30172.905062499573
sfp,0.0,0.2,14,0.4,-71214,-220641,-133345.5,34801.59120467843
sfp,0.0,0.2,14,0.5,-49643,-187022,-120761.78,33387.47316736672
sfp,0.0,0.2,14,0.6,-64751,-222887,-120836.16,31608.90458971384
sfp,0.0,0.2,14,0.7,-71098,-209065,-138346.16,31296.085478212637
sfp,0.0,0.2,14,0.8,-105719,-206806,-152641.46,22909.498536463972
sfp,0.0,0.2,14,0.9,-111833,-232124,-169411.54,21669.66367444759
sfp,0.0,0.2,14,1.0,-138799,-208030,-175850.02,19319.463024914032
sfp,0.0,0.2,15,0.0,-121300,-215353,-167067.58,21090.599256144083
sfp,0.0,0.2,15,0.1,-126692,-230052,-168792.52,18832.508874273546
sfp,0.0,0.2,15,0.2,-100689,-232559,-158430.84,26870.414192413125
sfp,0.0,0.2,15,0.3,-85664,-196718,-139579.2,28386.601713067495
sfp,0.0,0.2,15,0.4,-73143,-228146,-134032.2,33717.565043902505
sfp,0.0,0.2,15,0.5,-55364,-205938,-122411.6,37124.19007458449
sfp,0.0,0.2,15,0.6,-63639,-200668,-133609.2,31152.95887083863
sfp,0.0,0.2,15,0.7,-76316,-195184,-137539.76,29377.74244293229
sfp,0.0,0.2,15,0.8,-107683,-201764,-156833.98,24876.403689235227
sfp,0.0,0.2,15,0.9,-109581,-228101,-170941.62,22441.33238149497
sfp,0.0,0.2,15,1.0,-124249,-217434,-168960.02,21796.268303982306
sfp,0.0,0.2,16,0.0,-130390,-235431,-176848.64,23315.222201744822
sfp,0.0,0.2,16,0.1,-129764,-214638,-172032.2,20044.685577937293
sfp,0.0,0.2,16,0.2,-111650,-209867,-159118.34,23220.51027635452
sfp,0.0,0.2,16,0.3,-104915,-215323,-151084.56,25573.154293053616
sfp,0.0,0.2,16,0.4,-56052,-203301,-131586.18,36572.66586505751
sfp,0.0,0.2,16,0.5,-73055,-205655,-136047.56,37453.54128602092
sfp,0.0,0.2,16,0.6,-82923,-213072,-136417.14,32785.01598074265
sfp,0.0,0.2,16,0.7,-82016,-222672,-146951.22,35541.97191668074
sfp,0.0,0.2,16,0.8,-107909,-226105,-162208.14,30408.374935278764
sfp,0.0,0.2,16,0.9,-134027,-224028,-172841.66,20455.82854677615
sfp,0.0,0.2,16,1.0,-136605,-239899,-182427.42,20123.591463539222
sfp,0.0,0.3,2,0.0,-47428,-93779,-68789.98,10308.879965469041
sfp,0.0,0.3,2,0.1,-42977,-107161,-68833.9,12767.143759091387
sfp,0.0,0.3,2,0.2,-33440,-96513,-66710.44,13941.376319431307
sfp,0.0,0.3,2,0.3,-33285,-89545,-61339,14686.391731178652
sfp,0.0,0.3,2,0.4,-27119,-119949,-59522.88,17898.338910089064
sfp,0.0,0.3,2,0.5,-37243,-101155,-65131.64,17110.053180131814
sfp,0.0,0.3,2,0.6,-33843,-121600,-72623.06,21111.75005691651
sfp,0.0,0.3,2,0.7,-57257,-123663,-77709.6,13713.010879735897
sfp,0.0,0.3,2,0.8,-58006,-116871,-89634.38,13952.75437790704
sfp,0.0,0.3,2,0.9,-63628,-129680,-95396.64,17722.850707905145
sfp,0.0,0.3,2,1.0,-55981,-131314,-85894,16508.932946147917
sfp,0.0,0.3,3,0.0,-56411,-123064,-85249.16,15389.506446528918
sfp,0.0,0.3,3,0.1,-56876,-132183,-90797.46,18369.031766791297
sfp,0.0,0.3,3,0.2,-50208,-130512,-87464.16,20776.54119763785
sfp,0.0,0.3,3,0.3,-44133,-124979,-76484.46,20067.41113247027
sfp,0.0,0.3,3,0.4,-34989,-118431,-74593.72,22403.918316223167
sfp,0.0,0.3,3,0.5,-38910,-119768,-73009.14,17221.815582556672
sfp,0.0,0.3,3,0.6,-45180,-143960,-81154.26,20372.37842386858
sfp,0.0,0.3,3,0.7,-51330,-136167,-90733.42,21752.748205536453
sfp,0.0,0.3,3,0.8,-73318,-153889,-108327.36,17205.194050539933
sfp,0.0,0.3,3,0.9,-70712,-151138,-109679.42,19256.722709585803
sfp,0.0,0.3,3,1.0,-57361,-158431,-96382.14,16026.588548103557
sfp,0.0,0.3,4,0.0,-66619,-124236,-94408.66,13697.16232582501
sfp,0.0,0.3,4,0.1,-55589,-161774,-107784.34,22872.704885964147
sfp,0.0,0.3,4,0.2,-67649,-160369,-104217.76,20965.64433130875
sfp,0.0,0.3,4,0.3,-49100,-126372,-88873.54,20300.365939408028
sfp,0.0,0.3,4,0.4,-45165,-148309,-89950.62,25867.02139230174
sfp,0.0,0.3,4,0.5,-42843,-137126,-80572.24,20793.261725032808
sfp,0.0,0.3,4,0.6,-52161,-127873,-88667.28,19521.971953171334
sfp,0.0,0.3,4,0.7,-64807,-133228,-100078.5,17808.43489696924
sfp,0.0,0.3,4,0.8,-76064,-153164,-114746.54,19498.614302633334
sfp,0.0,0.3,4,0.9,-93128,-164686,-129435.98,16406.699270687433
sfp,0.0,0.3,4,1.0,-79684,-166974,-112587.34,18514.479190578582
sfp,0.0,0.3,5,0.0,-70495,-156784,-107778.86,20124.679081238963
sfp,0.0,0.3,5,0.1,-61008,-192473,-116679.14,28431.5269727183
sfp,0.0,0.3,5,0.2,-44927,-202216,-114602.24,30057.9679894618
sfp,0.0,0.3,5,0.3,-54648,-156529,-102634.98,24749.51691838589
sfp,0.0,0.3,5,0.4,-42233,-163770,-95393.9,23449.567537241994
sfp,0.0,0.3,5,0.5,-41350,-152427,-94395.36,23270.003720091263
sfp,0.0,0.3,5,0.6,-45609,-151785,-89452.86,24298.685766098377
sfp,0.0,0.3,5,0.7,-64099,-146707,-105192.44,20249.142061100076
sfp,0.0,0.3,5,0.8,-73683,-181113,-117820.06,21258.475322495327
sfp,0.0,0.3,5,0.9,-102095,-169980,-132123.5,17787.988622514178
sfp,0.0,0.3,5,1.0,-83187,-168695,-119638.04,20445.906841463304
sfp,0.0,0.3,6,0.0,-75386,-149312,-109013.02,16422.15174507797
sfp,0.0,0.3,6,0.1,-78611,-157707,-121045.14,20133.162229201527
sfp,0.0,0.3,6,0.2,-76462,-202317,-116710,20647.123463236287
sfp,0.0,0.3,6,0.3,-48157,-182415,-109176.48,28877.471234645098
sfp,0.0,0.3,6,0.4,-52369,-158301,-94096.26,23967.677709961208
sfp,0.0,0.3,6,0.5,-53447,-169262,-102265.08,27736.14482270603
sfp,0.0,0.3,6,0.6,-63505,-168474,-100861.02,23059.029395728285
sfp,0.0,0.3,6,0.7,-68740,-187243,-114311.4,25598.441722344054
sfp,0.0,0.3,6,0.8,-88722,-225910,-130225.3,26774.93153042942
sfp,0.0,0.3,6,0.9,-103543,-172254,-139579.24,16315.069546544122
sfp,0.0,0.3,6,1.0,-77403,-174695,-124374.9,17970.256922118246
sfp,0.0,0.3,7,0.0,-79642,-150981,-116479.06,18362.091068963196
sfp,0.0,0.3,7,0.1,-81574,-199714,-128232.38,26444.717774231878
sfp,0.0,0.3,7,0.2,-73011,-214610,-126891.18,27035.17933850075
sfp,0.0,0.3,7,0.3,-45373,-205632,-115407.88,31603.16518160025
sfp,0.0,0.3,7,0.4,-56547,-176173,-113704.2,26365.115720959617
sfp,0.0,0.3,7,0.5,-44994,-165374,-100879.92,30547.044448929882
sfp,0.0,0.3,7,0.6,-52312,-182651,-104751.14,29306.394123655344
sfp,0.0,0.3,7,0.7,-49611,-165851,-112006,25255.73291394269
sfp,0.0,0.3,7,0.8,-86486,-202968,-137545.94,23672.806378912268
sfp,0.0,0.3,7,0.9,-109106,-177285,-138494.54,17904.79638533787
sfp,0.0,0.3,7,1.0,-103202,-159652,-129009.48,17460.281912351114
sfp,0.0,0.3,8,0.0,-93394,-172971,-124103.76,20331.202269839894
sfp,0.0,0.3,8,0.1,-80248,-179019,-129652.78,20805.35183139577
sfp,0.0,0.3,8,0.2,-75451,-179292,-131593.86,22918.07565025066
sfp,0.0,0.3,8,0.3,-62520,-167563,-113339.16,27396.729726903166
sfp,0.0,0.3,8,0.4,-54713,-174429,-108094.62,28801.76919302999
sfp,0.0,0.3,8,0.5,-54000,-185809,-103815.12,30128.390749061975
sfp,0.0,0.3,8,0.6,-52485,-196147,-112060.9,30309.275213528083
sfp,0.0,0.3,8,0.7,-66265,-239789,-117049.34,28711.057696743155
sfp,0.0,0.3,8,0.8,-92091,-198587,-135042.82,23859.11953290201
sfp,0.0,0.3,8,0.9,-106281,-201555,-151127.4,21640.21899715661
sfp,0.0,0.3,8,1.0,-95958,-182931,-136966.36,20593.638664878818
sfp,0.0,0.3,9,0.0,-86924,-173207,-128218.2,17629.36569060445
sfp,0.0,0.3,9,0.1,-92098,-203053,-139704.9,25783.868308478843
sfp,0.0,0.3,9,0.2,-77693,-179305,-133902.42,20021.39238474891
sfp,0.0,0.3,9,0.3,-67495,-212665,-127568.48,27634.32578149051
sfp,0.0,0.3,9,0.4,-62288,-188656,-105339.12,23825.973307005162
sfp,0.0,0.3,9,0.5,-68363,-196955,-114316.84,22628.733301513374
sfp,0.0,0.3,9,0.6,-53109,-194950,-111879.46,30896.71510391765
sfp,0.0,0.3,9,0.7,-87955,-176226,-125383.28,22831.674245634626
sfp,0.0,0.3,9,0.8,-92747,-208688,-140477.92,25095.84145308476
sfp,0.0,0.3,9,0.9,-101347,-202399,-150703.52,26015.45507863684
sfp,0.0,0.3,9,1.0,-102346,-186112,-144240.12,18708.575275590843
sfp,0.0,0.3,10,0.0,-110094,-176937,-141001.3,16601.209643964416
sfp,0.0,0.3,10,0.1,-96007,-188184,-139426.52,19691.8211865345
sfp,0.0,0.3,10,0.2,-91558,-191176,-137563.72,20877.675999605173
sfp,0.0,0.3,10,0.3,-61047,-175572,-123400.72,25747.249597546674
sfp,0.0,0.3,10,0.4,-51618,-175812,-106394.24,32163.52004453975
sfp,0.0,0.3,10,0.5,-57479,-203659,-117071.18,30102.773937330774
sfp,0.0,0.3,10,0.6,-51261,-161743,-112047.9,25806.45271249113
sfp,0.0,0.3,10,0.7,-64733,-181389,-124592.28,27260.916561949107
sfp,0.0,0.3,10,0.8,-95985,-203763,-138332.2,22143.767388664135
sfp,0.0,0.3,10,0.9,-112887,-213810,-155536.7,21182.345150899528
sfp,0.0,0.3,10,1.0,-117438,-209241,-151138.5,19307.785840199813
sfp,0.0,0.3,11,0.0,-101168,-195754,-141240.2,21377.513416614922
sfp,0.0,0.3,11,0.1,-104453,-218100,-146407.12,24591.83793136351
sfp,0.0,0.3,11,0.2,-95436,-216860,-145631.88,24453.520464083427
sfp,0.0,0.3,11,0.3,-74710,-176024,-126121.46,21966.044434312793
sfp,0.0,0.3,11,0.4,-68891,-192688,-115674.92,26857.350257436272
sfp,0.0,0.3,11,0.5,-44960,-210344,-117380.06,35883.405226786876
sfp,0.0,0.3,11,0.6,-48852,-207690,-118483.46,33505.95892430394
sfp,0.0,0.3,11,0.7,-83176,-186855,-127071.92,25676.506779576397
sfp,0.0,0.3,11,0.8,-93288,-208930,-140360.46,22049.20199417657
sfp,0.0,0.3,11,0.9,-106954,-230539,-155498.48,23387.442380727243
sfp,0.0,0.3,11,1.0,-113268,-190084,-152103.26,19129.812677971673
sfp,0.0,0.3,12,0.0,-101136,-186227,-145734.14,21520.867224209178
sfp,0.0,0.3,12,0.1,-92926,-232839,-154327.52,24421.678378566092
sfp,0.0,0.3,12,0.2,-95088,-188104,-149996.16,24493.995681874232
sfp,0.0,0.3,12,0.3,-71505,-213569,-127824.2,26761.220769262833
sfp,0.0,0.3,12,0.4,-61678,-196912,-122977.3,30921.299667255982
sfp,0.0,0.3,12,0.5,-45593,-171992,-115098.96,31719.904512530953
sfp,0.0,0.3,12,0.6,-57098,-184859,-116816.72,28896.4079993853
sfp,0.0,0.3,12,0.7,-76799,-204405,-130494.78,25086.584566168232
sfp,0.0,0.3,12,0.8,-87424,-191923,-147889.48,21884.739162573485
sfp,0.0,0.3,12,0.9,-123346,-199852,-156015.5,18128.908785839983
sfp,0.0,0.3,12,1.0,-125165,-218635,-162688.86,21382.13708130395
sfp,0.0,0.3,13,0.0,-120906,-225930,-156576.9,21482.027920129527
sfp,0.0,0.3,13,0.1,-108946,-201175,-152650.4,19074.329321400124
sfp,0.0,0.3,13,0.2,-94512,-214577,-150852.18,24236.46857037669
sfp,0.0,0.3,13,0.3,-80712,-188265,-137632.3,28997.524857955636
sfp,0.0,0.3,13,0.4,-75546,-186775,-132974.66,28576.903299485813
sfp,0.0,0.3,13,0.5,-59036,-207856,-122986.48,34165.32153636587
sfp,0.0,0.3,13,0.6,-51461,-190197,-129851.14,36772.5386107345
sfp,0.0,0.3,13,0.7,-77620,-218468,-132852.24,30774.049983552766
sfp,0.0,0.3,13,0.8,-90449,-211997,-143750.12,25272.07666264189
sfp,0.0,0.3,13,0.9,-110343,-201799,-162493.22,18380.073174212004
sfp,0.0,0.3,13,1.0,-115954,-209946,-165314,22568.95908642882
sfp,0.0,0.3,14,0.0,-124701,-210976,-161157.42,16450.194943438903
sfp,0.0,0.3,14,0.1,-111309,-241454,-161352.82,23194.51804136099
sfp,0.0,0.3,14,0.2,-107659,-189626,-150598.4,20509.144810477665
sfp,0.0,0.3,14,0.3,-70570,-204868,-133701.1,29144.661306374197
sfp,0.0,0.3,14,0.4,-62216,-205892,-136791.86,34000.85124265123
sfp,0.0,0.3,14,0.5,-71446,-222411,-132301.6,34790.73618077088
sfp,0.0,0.3,14,0.6,-73082,-190835,-127355.54,30144.32258537286
sfp,0.0,0.3,14,0.7,-77513,-205790,-136614.9,34796.889414258905
sfp,0.0,0.3,14,0.8,-106528,-215289,-155980.36,24680.563704375032
sfp,0.0,0.3,14,0.9,-127454,-211102,-165798.22,18467.909538053143
sfp,0.0,0.3,14,1.0,-118546,-208154,-166765.28,19451.44131277911
sfp,0.0,0.3,15,0.0,-128808,-209763,-169776.12,21767.468010247376
sfp,0.0,0.3,15,0.1,-128763,-213182,-166449.36,19474.397509487964
sfp,0.0,0.3,15,0.2,-97673,-238380,-160431.62,26465.91650336064
sfp,0.0,0.3,15,0.3,-94987,-201784,-151826.52,26902.535422763805
sfp,0.0,0.3,15,0.4,-86847,-200963,-139380.94,30642.23253869584
sfp,0.0,0.3,15,0.5,-67664,-185425,-121524.5,28608.834735951405
sfp,0.0,0.3,15,0.6,-60136,-189667,-128556.76,34399.95829171653
sfp,0.0,0.3,15,0.7,-70558,-206578,-139757.36,31500.500100830923
sfp,0.0,0.3,15,0.8,-104272,-201376,-154339.38,24269.436723019615
sfp,0.0,0.3,15,0.9,-123139,-229516,-169119.7,23281.483117118056
sfp,0.0,0.3,15,1.0,-131958,-220789,-176451.96,20678.911889583138
sfp,0.0,0.3,16,0.0,-137727,-220824,-178189.48,19755.757842415544
sfp,0.0,0.3,16,0.1,-139453,-239986,-178636.52,18746.715944497413
sfp,0.0,0.3,16,0.2,-109729,-211745,-158322.68,20255.608012013032
sfp,0.0,0.3,16,0.3,-111339,-227562,-159456.78,24047.655465753658
sfp,0.0,0.3,16,0.4,-65560,-204496,-138123.82,35320.63985350232
sfp,0.0,0.3,16,0.5,-73641,-212999,-135885.34,35631.31705918035
sfp,0.0,0.3,16,0.6,-62163,-210792,-139733.04,32609.20682371524
sfp,0.0,0.3,16,0.7,-91857,-218597,-146097.58,30762.855189859165
sfp,0.0,0.3,16,0.8,-115332,-206639,-157400.82,25484.23218839926
sfp,0.0,0.3,16,0.9,-120805,-219091,-176364.7,20717.28186829064
sfp,0.0,0.3,16,1.0,-134403,-228082,-179551.22,24397.139394283127
sfp,0.0,0.4,2,0.0,-49377,-105491,-73129.98,14109.3213746322
sfp,0.0,0.4,2,0.1,-39716,-149912,-73523.64,18986.282890292245
sfp,0.0,0.4,2,0.2,-38140,-105843,-70943.04,14256.353835825095
sfp,0.0,0.4,2,0.3,-31587,-109538,-67466.98,17192.609889004932
sfp,0.0,0.4,2,0.4,-36319,-103128,-62154.58,15579.771209566878
sfp,0.0,0.4,2,0.5,-37273,-124557,-60765.6,15883.471501494108
sfp,0.0,0.4,2,0.6,-38512,-109390,-64825.96,15681.474462067965
sfp,0.0,0.4,2,0.7,-51552,-110166,-76332.12,14290.995733206648
sfp,0.0,0.4,2,0.8,-47634,-122251,-88621.82,16651.1811442177
sfp,0.0,0.4,2,0.9,-64070,-139967,-95108.62,19535.306123591945
sfp,0.0,0.4,2,1.0,-59557,-117061,-86585.74,13673.9318962195
sfp,0.0,0.4,3,0.0,-62137,-119569,-87770.64,13803.106823835136
sfp,0.0,0.4,3,0.1,-52723,-137228,-90786.32,18473.157401627534
sfp,0.0,0.4,3,0.2,-64483,-127222,-89508.42,16740.83941168289
sfp,0.0,0.4,3,0.3,-42683,-131065,-83117.72,17241.26098428312
sfp,0.0,0.4,3,0.4,-35621,-125877,-77699.9,20224.331129677867
sfp,0.0,0.4,3,0.5,-34581,-127513,-78965.42,23173.34559719288
sfp,0.0,0.4,3,0.6,-46477,-123112,-82366.3,20970.827948045604
sfp,0.0,0.4,3,0.7,-55475,-135309,-92778.7,19696.998350261496
sfp,0.0,0.4,3,0.8,-57458,-157261,-103365.42,17912.266865156165
sfp,0.0,0.4,3,0.9,-68940,-159345,-112931.46,25393.265273159755
sfp,0.0,0.4,3,1.0,-70312,-144007,-101475.52,15147.861390429787
sfp,0.0,0.4,4,0.0,-61943,-124556,-95678.86,14758.464250077524
sfp,0.0,0.4,4,0.1,-62988,-193274,-105785.9,25056.004706396005
sfp,0.0,0.4,4,0.2,-62200,-161323,-105781.2,22034.01277246482
sfp,0.0,0.4,4,0.3,-46763,-137671,-92908.9,23359.6641000539
sfp,0.0,0.4,4,0.4,-37263,-154589,-88217.56,26679.901023406655
sfp,0.0,0.4,4,0.5,-42899,-131769,-81744.94,21579.02766568333
sfp,0.0,0.4,4,0.6,-46456,-158512,-90172.44,25626.14871265804
sfp,0.0,0.4,4,0.7,-64182,-138199,-98665.34,20082.42726874642
sfp,0.0,0.4,4,0.8,-77314,-149900,-111542.62,17076.50634929613
sfp,0.0,0.4,4,0.9,-95539,-163139,-130307.96,17194.511112751377
sfp,0.0,0.4,4,1.0,-66482,-161245,-112607.46,19040.962627022654
